<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
12770.77,12801.99,12770.77,12796.26,0,0,2024-10-18 05:00:00
12796.4,12815.5,12796.4,12809.0,0,0,2024-10-18 06:00:00
12823.89,12823.89,12823.89,12823.89,0,0,2024-10-18 07:00:00
12736.57,12779.08,12736.57,12751.53,0,0,2024-10-21 01:00:00
12759.29,12839.48,12759.29,12818.21,0,0,2024-10-21 02:00:00
12817.34,12817.34,12785.78,12793.33,0,0,2024-10-21 03:00:00
12794.28,12806.87,12790.69,12804.43,0,0,2024-10-21 04:00:00
12802.2,12833.58,12802.2,12833.58,0,0,2024-10-21 05:00:00
12835.74,12862.21,12831.84,12859.4,0,0,2024-10-21 06:00:00
12923.22,12923.22,12923.22,12923.22,0,0,2024-10-21 07:00:00
12833.97,12846.98,12812.87,12813.03,0,0,2024-10-22 01:00:00
12809.19,12833.64,12801.38,12806.51,0,0,2024-10-22 02:00:00
12806.86,12839.04,12800.6,12815.6,0,0,2024-10-22 03:00:00
12811.65,12849.67,12811.65,12849.67,0,0,2024-10-22 04:00:00
12849.65,12871.01,12849.65,12853.86,0,0,2024-10-22 05:00:00
12854.64,12855.79,12807.3,12815.19,0,0,2024-10-22 06:00:00
12813.15,12813.15,12813.15,12813.15,0,0,2024-10-22 07:00:00
12774.73,12790.01,12767.38,12779.08,0,0,2024-10-23 01:00:00
12777.89,12808.12,12777.57,12799.16,0,0,2024-10-23 02:00:00
12800.97,12811.43,12796.41,12803.58,0,0,2024-10-23 03:00:00
12800.92,12804.98,12774.54,12778.62,0,0,2024-10-23 04:00:00
12775.71,12775.71,12756.03,12758.81,0,0,2024-10-23 05:00:00
12754.87,12781.02,12730.57,12750.74,0,0,2024-10-23 06:00:00
12787.6,12787.6,12787.6,12787.6,0,0,2024-10-23 07:00:00
12763.47,12773.25,12708.36,12708.36,0,0,2024-10-24 01:00:00
12718.5,12818.56,12718.5,12804.78,0,0,2024-10-24 02:00:00
12804.86,12833.63,12803.81,12829.04,0,0,2024-10-24 03:00:00
12830.51,12847.34,12820.05,12844.25,0,0,2024-10-24 04:00:00
12840.9,12873.86,12836.17,12856.77,0,0,2024-10-24 05:00:00
12853.61,12858.86,12819.63,12828.94,0,0,2024-10-24 06:00:00
12814.07,12814.07,12814.07,12814.07,0,0,2024-10-24 07:00:00
12785.44,12818.04,12779.02,12807.23,0,0,2024-10-25 01:00:00
12803.26,12837.35,12803.26,12824.32,0,0,2024-10-25 02:00:00
12825.27,12831.33,12810.52,12814.82,0,0,2024-10-25 03:00:00
12817.11,12832.12,12811.24,12811.24,0,0,2024-10-25 04:00:00
12813.58,12813.58,12790.9,12800.66,0,0,2024-10-25 05:00:00
12802.14,12802.14,12780.03,12791.34,0,0,2024-10-25 06:00:00
12773.57,12773.57,12771.61,12771.61,0,0,2024-10-25 07:00:00
12782.71,12823.1,12782.71,12788.23,0,0,2024-10-29 01:00:00
12787.84,12791.38,12744.62,12762.51,0,0,2024-10-29 02:00:00
12761.21,12761.21,12722.62,12725.51,0,0,2024-10-29 03:00:00
12726.71,12781.88,12726.71,12753.2,0,0,2024-10-29 04:00:00
12753.23,12757.63,12736.53,12757.63,0,0,2024-10-29 05:00:00
12783.36,12783.36,12783.36,12783.36,0,0,2024-10-29 06:00:00
12725.79,12746.18,12725.21,12729.6,0,0,2024-10-30 01:00:00
12730.07,12733.31,12682.55,12690.18,0,0,2024-10-30 02:00:00
12689.75,12712.7,12686.25,12712.7,0,0,2024-10-30 03:00:00
12710.78,12730.76,12705.29,12726.45,0,0,2024-10-30 04:00:00
12729.05,12729.05,12711.37,12719.9,0,0,2024-10-30 05:00:00
12694.84,12694.84,12694.84,12694.84,0,0,2024-10-30 06:00:00
12695.79,12711.4,12693.01,12693.01,0,0,2024-10-31 01:00:00
12693.68,12693.68,12668.17,12670.22,0,0,2024-10-31 02:00:00
12671.35,12689.35,12668.69,12684.1,0,0,2024-10-31 03:00:00
12680.46,12680.46,12640.08,12650.16,0,0,2024-10-31 04:00:00
12649.57,12668.08,12639.86,12643.53,0,0,2024-10-31 05:00:00
12638.9,12638.9,12638.9,12638.9,0,0,2024-10-31 06:00:00
12566.04,12608.4,12562.51,12606.79,0,0,2024-11-01 01:00:00
12601.3,12617.31,12598.51,12604.27,0,0,2024-11-01 02:00:00
12607.29,12621.28,12593.7,12604.9,0,0,2024-11-01 03:00:00
12600.44,12608.34,12589.22,12604.55,0,0,2024-11-01 04:00:00
12601.38,12601.38,12583.51,12592.07,0,0,2024-11-01 05:00:00
12559.28,12559.28,12559.28,12559.28,0,0,2024-11-01 06:00:00
12573.28,12615.7,12568.95,12581.05,0,0,2024-11-04 01:00:00
12577.38,12587.66,12565.98,12569.79,0,0,2024-11-04 02:00:00
12569.74,12588.43,12569.74,12583.57,0,0,2024-11-04 03:00:00
12582.7,12606.6,12582.7,12596.34,0,0,2024-11-04 04:00:00
12595.47,12612.31,12586.25,12586.25,0,0,2024-11-04 05:00:00
12590.6,12590.6,12590.6,12590.6,0,0,2024-11-04 06:00:00
12544.05,12604.8,12541.52,12597.41,0,0,2024-11-05 01:00:00
12596.78,12608.95,12589.09,12602.71,0,0,2024-11-05 02:00:00
12599.62,12627.85,12598.0,12615.13,0,0,2024-11-05 03:00:00
12620.04,12639.14,12614.24,12630.0,0,0,2024-11-05 04:00:00
12627.76,12639.08,12619.73,12627.01,0,0,2024-11-05 05:00:00
12658.3,12658.3,12658.3,12658.3,0,0,2024-11-05 06:00:00
12636.38,12696.57,12636.38,12670.08,0,0,2024-11-06 01:00:00
12680.54,12700.47,12675.55,12693.83,0,0,2024-11-06 02:00:00
12692.92,12701.35,12686.84,12695.9,0,0,2024-11-06 03:00:00
12698.01,12698.33,12683.83,12686.08,0,0,2024-11-06 04:00:00
12687.77,12687.77,12645.51,12645.51,0,0,2024-11-06 05:00:00
12649.17,12649.17,12649.17,12649.17,0,0,2024-11-06 06:00:00
12649.17,12649.17,12649.17,12649.17,0,0,2024-11-06 07:00:00
12652.76,12696.09,12650.64,12663.76,0,0,2024-11-07 01:00:00
12663.01,12681.55,12647.27,12659.08,0,0,2024-11-07 02:00:00
12659.44,12662.36,12632.68,12632.68,0,0,2024-11-07 03:00:00
12630.94,12638.8,12624.14,12629.9,0,0,2024-11-07 04:00:00
12631.87,12651.48,12631.87,12643.79,0,0,2024-11-07 05:00:00
12581.37,12581.38,12581.37,12581.38,0,0,2024-11-07 06:00:00
12687.14,12753.25,12687.14,12748.71,0,0,2024-11-08 01:00:00
12747.77,12747.77,12718.65,12726.19,0,0,2024-11-08 02:00:00
12725.85,12747.16,12717.52,12736.28,0,0,2024-11-08 03:00:00
12738.96,12751.89,12722.0,12751.89,0,0,2024-11-08 04:00:00
12751.03,12765.8,12746.66,12754.22,0,0,2024-11-08 05:00:00
12770.33,12770.33,12770.33,12770.33,0,0,2024-11-08 06:00:00
12683.85,12707.68,12682.28,12693.45,0,0,2024-11-11 01:00:00
12691.42,12700.02,12679.6,12686.75,0,0,2024-11-11 02:00:00
12687.14,12697.89,12672.99,12690.84,0,0,2024-11-11 03:00:00
12688.83,12702.24,12687.55,12697.09,0,0,2024-11-11 04:00:00
12698.26,12704.75,12680.91,12686.19,0,0,2024-11-11 05:00:00
12684.72,12686.33,12684.72,12686.33,0,0,2024-11-11 06:00:00
12666.57,12713.75,12666.57,12691.74,0,0,2024-11-12 01:00:00
12696.98,12699.66,12660.64,12682.32,0,0,2024-11-12 02:00:00
12684.62,12703.65,12680.4,12685.24,0,0,2024-11-12 03:00:00
12685.71,12726.95,12685.71,12726.67,0,0,2024-11-12 04:00:00
12728.74,12733.4,12705.42,12723.16,0,0,2024-11-12 05:00:00
12749.36,12749.36,12749.36,12749.36,0,0,2024-11-12 06:00:00
12664.11,12687.9,12653.08,12655.31,0,0,2024-11-13 01:00:00
12655.79,12656.51,12631.88,12644.11,0,0,2024-11-13 02:00:00
12646.82,12660.32,12631.3,12659.89,0,0,2024-11-13 03:00:00
12660.58,12696.62,12660.58,12678.6,0,0,2024-11-13 04:00:00
12677.55,12696.55,12674.49,12696.55,0,0,2024-11-13 05:00:00
12674.49,12674.49,12674.49,12674.49,0,0,2024-11-13 06:00:00
12674.49,12674.49,12674.49,12674.49,0,0,2024-11-13 07:00:00
12644.41,12723.06,12641.81,12657.3,0,0,2024-11-14 01:00:00
12655.73,12673.53,12646.1,12672.77,0,0,2024-11-14 02:00:00
12672.51,12688.04,12664.82,12682.93,0,0,2024-11-14 03:00:00
12688.55,12693.8,12673.16,12681.41,0,0,2024-11-14 04:00:00
12678.92,12690.25,12674.67,12688.13,0,0,2024-11-14 05:00:00
12692.94,12692.94,12692.94,12692.94,0,0,2024-11-14 06:00:00
12717.42,12759.35,12717.42,12728.32,0,0,2024-11-15 01:00:00
12730.6,12757.91,12711.78,12733.69,0,0,2024-11-15 02:00:00
12731.97,12733.18,12714.69,12719.85,0,0,2024-11-15 03:00:00
12720.59,12730.83,12705.39,12730.83,0,0,2024-11-15 04:00:00
12740.21,12741.21,12701.26,12708.84,0,0,2024-11-15 05:00:00
12684.88,12684.88,12684.88,12684.88,0,0,2024-11-15 06:00:00
12684.88,12684.88,12684.88,12684.88,0,0,2024-11-15 07:00:00
12627.5,12674.97,12626.99,12674.97,0,0,2024-11-18 01:00:00
12678.84,12703.45,12673.69,12698.58,0,0,2024-11-18 02:00:00
12698.11,12706.12,12682.76,12704.57,0,0,2024-11-18 03:00:00
12706.08,12745.94,12706.08,12731.49,0,0,2024-11-18 04:00:00
12734.85,12754.48,12734.85,12737.17,0,0,2024-11-18 05:00:00
12764.65,12764.65,12764.65,12764.65,0,0,2024-11-18 06:00:00
12791.47,12826.18,12781.44,12818.32,0,0,2024-11-19 01:00:00
12821.58,12822.85,12799.96,12814.82,0,0,2024-11-19 02:00:00
12818.29,12827.46,12808.06,12823.25,0,0,2024-11-19 03:00:00
12822.51,12839.27,12815.82,12839.25,0,0,2024-11-19 04:00:00
12835.06,12836.91,12809.45,12816.22,0,0,2024-11-19 05:00:00
12816.32,12816.32,12816.32,12816.32,0,0,2024-11-19 06:00:00
12795.17,12804.6,12760.36,12765.92,0,0,2024-11-20 01:00:00
12764.05,12766.79,12705.93,12705.93,0,0,2024-11-20 02:00:00
12708.89,12732.0,12701.65,12720.19,0,0,2024-11-20 03:00:00
12719.99,12745.91,12716.8,12727.27,0,0,2024-11-20 04:00:00
12725.3,12761.78,12721.88,12761.78,0,0,2024-11-20 05:00:00
12737.06,12737.06,12737.06,12737.06,0,0,2024-11-20 06:00:00
12757.77,12809.6,12753.36,12768.1,0,0,2024-11-21 01:00:00
12770.91,12789.01,12766.13,12768.0,0,0,2024-11-21 02:00:00
12767.48,12800.49,12764.57,12798.96,0,0,2024-11-21 03:00:00
12805.13,12810.66,12772.25,12780.23,0,0,2024-11-21 04:00:00
12782.36,12794.6,12779.31,12781.93,0,0,2024-11-21 05:00:00
12765.24,12765.24,12765.24,12765.24,0,0,2024-11-21 06:00:00
12838.39,12918.56,12838.39,12908.18,0,0,2024-11-22 01:00:00
12906.33,12944.19,12900.0,12941.62,0,0,2024-11-22 02:00:00
12945.93,13009.55,12941.93,13006.23,0,0,2024-11-22 03:00:00
13007.3,13053.2,13007.3,13042.25,0,0,2024-11-22 04:00:00
13040.35,13040.35,13006.55,13017.44,0,0,2024-11-22 05:00:00
13022.7,13041.9,13022.7,13041.9,0,0,2024-11-22 06:00:00
12982.94,13098.51,12982.94,13084.74,0,0,2024-11-25 01:00:00
13081.99,13139.08,13075.08,13125.84,0,0,2024-11-25 02:00:00
13126.77,13140.69,13122.8,13132.92,0,0,2024-11-25 03:00:00
13135.34,13146.12,13113.3,13129.99,0,0,2024-11-25 04:00:00
13134.97,13169.23,13134.97,13160.9,0,0,2024-11-25 05:00:00
13196.08,13196.08,13196.08,13196.08,0,0,2024-11-25 06:00:00
13129.54,13134.14,13082.48,13100.2,0,0,2024-11-26 01:00:00
13102.0,13109.75,13071.18,13071.18,0,0,2024-11-26 02:00:00
13071.85,13071.85,13037.2,13041.08,0,0,2024-11-26 03:00:00
13037.93,13047.58,13027.1,13027.1,0,0,2024-11-26 04:00:00
13027.9,13057.13,13009.99,13053.53,0,0,2024-11-26 05:00:00
13113.19,13113.76,13113.19,13113.76,0,0,2024-11-26 06:00:00
13093.87,13144.74,13093.87,13137.2,0,0,2024-11-27 01:00:00
13135.66,13153.19,13118.86,13153.19,0,0,2024-11-27 02:00:00
13159.69,13161.48,13142.72,13157.9,0,0,2024-11-27 03:00:00
13153.68,13187.21,13153.68,13181.28,0,0,2024-11-27 04:00:00
13183.3,13192.49,13162.19,13168.98,0,0,2024-11-27 05:00:00
13212.92,13212.92,13212.92,13212.92,0,0,2024-11-27 06:00:00
13099.76,13099.76,13047.55,13055.22,0,0,2024-11-28 01:00:00
13059.9,13087.52,13045.01,13067.57,0,0,2024-11-28 02:00:00
13068.02,13115.17,13062.35,13100.28,0,0,2024-11-28 03:00:00
13097.69,13126.99,13097.69,13121.85,0,0,2024-11-28 04:00:00
13120.49,13123.6,13082.71,13103.44,0,0,2024-11-28 05:00:00
13053.56,13053.56,13053.56,13053.56,0,0,2024-11-28 06:00:00
13037.67,13086.73,13025.3,13031.5,0,0,2024-11-29 01:00:00
13031.99,13073.21,13029.97,13061.97,0,0,2024-11-29 02:00:00
13059.01,13101.77,13059.01,13098.27,0,0,2024-11-29 03:00:00
13100.84,13108.92,13089.84,13101.75,0,0,2024-11-29 04:00:00
13103.26,13114.84,13097.91,13101.75,0,0,2024-11-29 05:00:00
13101.75,13101.75,13066.92,13066.92,0,0,2024-11-29 06:00:00
13044.46,13077.5,13044.46,13055.98,0,0,2024-12-02 01:00:00
13056.61,13093.8,13056.61,13088.89,0,0,2024-12-02 02:00:00
13092.61,13102.25,13081.11,13097.62,0,0,2024-12-02 03:00:00
13096.12,13100.05,13078.87,13097.08,0,0,2024-12-02 04:00:00
13095.58,13097.75,13057.58,13067.32,0,0,2024-12-02 05:00:00
13114.68,13114.68,13114.68,13114.68,0,0,2024-12-02 06:00:00
13090.23,13121.98,13048.93,13054.37,0,0,2024-12-03 01:00:00
13058.1,13088.82,13052.13,13087.26,0,0,2024-12-03 02:00:00
13083.23,13089.45,13073.06,13076.95,0,0,2024-12-03 03:00:00
13085.56,13090.53,13060.21,13071.9,0,0,2024-12-03 04:00:00
13071.66,13085.13,13058.88,13069.57,0,0,2024-12-03 05:00:00
13093.18,13093.18,13093.18,13093.18,0,0,2024-12-03 06:00:00
12958.02,12984.29,12935.12,12938.92,0,0,2024-12-04 01:00:00
12943.42,12943.79,12916.28,12917.26,0,0,2024-12-04 02:00:00
12916.51,12918.3,12891.45,12891.91,0,0,2024-12-04 03:00:00
12891.05,12897.1,12876.62,12884.74,0,0,2024-12-04 04:00:00
12884.52,12914.36,12884.52,12910.91,0,0,2024-12-04 05:00:00
12896.67,12896.67,12896.67,12896.67,0,0,2024-12-04 06:00:00
12893.46,12932.23,12891.4,12909.51,0,0,2024-12-05 01:00:00
12909.95,12915.81,12886.64,12886.64,0,0,2024-12-05 02:00:00
12884.23,12888.73,12866.55,12869.01,0,0,2024-12-05 03:00:00
12872.05,12897.6,12871.2,12885.89,0,0,2024-12-05 04:00:00
12884.96,12913.27,12877.69,12877.69,0,0,2024-12-05 05:00:00
12896.95,12896.95,12896.95,12896.95,0,0,2024-12-05 06:00:00
12896.95,12896.95,12896.95,12896.95,0,0,2024-12-05 07:00:00
12881.63,12884.43,12854.16,12858.92,0,0,2024-12-06 01:00:00
12865.24,12873.64,12858.15,12873.64,0,0,2024-12-06 02:00:00
12877.85,12877.85,12838.71,12854.12,0,0,2024-12-06 03:00:00
12848.73,12854.49,12835.92,12842.51,0,0,2024-12-06 04:00:00
12844.66,12845.49,12812.21,12825.51,0,0,2024-12-06 05:00:00
12809.59,12809.59,12809.59,12809.59,0,0,2024-12-06 06:00:00
12785.8,12835.43,12767.68,12832.2,0,0,2024-12-09 01:00:00
12835.52,12851.53,12801.98,12850.44,0,0,2024-12-09 02:00:00
12842.42,12870.97,12842.42,12870.97,0,0,2024-12-09 03:00:00
12868.6,12887.43,12862.87,12873.19,0,0,2024-12-09 04:00:00
12868.89,12882.85,12858.36,12862.46,0,0,2024-12-09 05:00:00
12862.46,12862.46,12801.8,12801.8,0,0,2024-12-09 06:00:00
12827.18,12828.95,12791.6,12791.6,0,0,2024-12-10 01:00:00
12793.78,12793.78,12762.45,12785.81,0,0,2024-12-10 02:00:00
12783.5,12788.66,12767.02,12771.01,0,0,2024-12-10 03:00:00
12767.63,12777.04,12764.0,12764.11,0,0,2024-12-10 04:00:00
12759.55,12762.01,12731.87,12731.87,0,0,2024-12-10 05:00:00
12723.37,12723.37,12723.37,12723.37,0,0,2024-12-10 06:00:00
12745.78,12750.32,12724.64,12738.37,0,0,2024-12-11 01:00:00
12737.15,12759.48,12730.3,12744.64,0,0,2024-12-11 02:00:00
12741.22,12745.45,12724.59,12740.75,0,0,2024-12-11 03:00:00
12741.93,12760.08,12737.99,12737.99,0,0,2024-12-11 04:00:00
12739.43,12771.35,12738.27,12761.35,0,0,2024-12-11 05:00:00
12761.35,12761.35,12761.19,12761.19,0,0,2024-12-11 06:00:00
12752.41,12773.77,12697.94,12708.44,0,0,2024-12-12 01:00:00
12709.76,12735.49,12681.65,12683.56,0,0,2024-12-12 02:00:00
12682.42,12696.32,12660.08,12692.12,0,0,2024-12-12 03:00:00
12693.96,12709.23,12680.24,12698.07,0,0,2024-12-12 04:00:00
12699.49,12702.47,12684.03,12694.86,0,0,2024-12-12 05:00:00
12692.72,12692.72,12692.72,12692.72,0,0,2024-12-12 06:00:00
12687.94,12715.84,12687.94,12693.17,0,0,2024-12-13 01:00:00
12691.21,12715.75,12671.63,12708.62,0,0,2024-12-13 02:00:00
12717.55,12743.71,12716.08,12738.64,0,0,2024-12-13 03:00:00
12737.98,12750.79,12722.92,12734.32,0,0,2024-12-13 04:00:00
12737.48,12753.55,12724.24,12742.05,0,0,2024-12-13 05:00:00
12754.26,12754.26,12754.26,12754.26,0,0,2024-12-13 06:00:00
12727.21,12762.96,12716.28,12734.8,0,0,2024-12-16 01:00:00
12738.25,12743.12,12716.95,12734.03,0,0,2024-12-16 02:00:00
12731.66,12739.39,12710.59,12716.99,0,0,2024-12-16 03:00:00
12715.06,12728.5,12708.97,12715.64,0,0,2024-12-16 04:00:00
12719.16,12798.0,12719.16,12798.0,0,0,2024-12-16 05:00:00
12797.64,12797.64,12797.33,12797.33,0,0,2024-12-16 06:00:00
12780.23,12825.0,12780.23,12816.81,0,0,2024-12-17 01:00:00
12812.0,12819.9,12791.39,12797.37,0,0,2024-12-17 02:00:00
12799.4,12843.45,12799.4,12836.49,0,0,2024-12-17 03:00:00
12845.69,12861.56,12827.33,12828.09,0,0,2024-12-17 04:00:00
12830.31,12854.25,12822.19,12850.13,0,0,2024-12-17 05:00:00
12914.3,12914.3,12914.3,12914.3,0,0,2024-12-17 06:00:00
12888.01,12903.08,12876.7,12889.49,0,0,2024-12-18 01:00:00
12886.4,12899.43,12867.56,12878.45,0,0,2024-12-18 02:00:00
12877.31,12880.58,12858.71,12873.16,0,0,2024-12-18 03:00:00
12873.54,12874.67,12854.92,12869.47,0,0,2024-12-18 04:00:00
12866.82,12879.67,12860.67,12879.45,0,0,2024-12-18 05:00:00
12865.55,12865.55,12865.55,12865.55,0,0,2024-12-18 06:00:00
12777.45,12812.67,12720.36,12723.55,0,0,2024-12-19 01:00:00
12720.96,12767.82,12720.13,12750.76,0,0,2024-12-19 02:00:00
12752.57,12766.0,12744.31,12747.87,0,0,2024-12-19 03:00:00
12747.91,12755.86,12741.23,12754.06,0,0,2024-12-19 04:00:00
12756.09,12762.61,12742.76,12762.61,0,0,2024-12-19 05:00:00
12754.15,12754.15,12754.15,12754.15,0,0,2024-12-19 06:00:00
12740.34,12763.41,12734.82,12746.94,0,0,2024-12-20 01:00:00
12745.24,12745.24,12717.71,12731.36,0,0,2024-12-20 02:00:00
12733.45,12762.04,12733.45,12742.69,0,0,2024-12-20 03:00:00
12736.65,12754.6,12719.29,12754.6,0,0,2024-12-20 04:00:00
12755.92,12787.89,12755.92,12762.89,0,0,2024-12-20 05:00:00
12904.11,12904.11,12904.11,12904.11,0,0,2024-12-20 06:00:00
12904.11,12904.11,12904.11,12904.11,0,0,2024-12-20 07:00:00
