<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
10041.43,10053.14,9952.35,9959.1,0,0,2024-08-16 10:00:00
9952.12,9995.76,9938.56,9978.36,0,0,2024-08-16 11:00:00
9978.36,9996.51,9967.93,9985.76,0,0,2024-08-16 12:00:00
9983.7,9984.39,9935.36,9937.23,0,0,2024-08-16 13:00:00
9935.55,9947.89,9897.2,9904.13,0,0,2024-08-16 14:00:00
9901.69,10002.25,9901.69,9923.3,0,0,2024-08-16 15:00:00
9920.03,9932.12,9847.76,9849.35,0,0,2024-08-16 16:00:00
9848.03,9890.03,9821.96,9821.96,0,0,2024-08-16 17:00:00
9866.98,9866.98,9797.61,9848.64,0,0,2024-08-19 10:00:00
9848.61,9879.66,9823.02,9857.98,0,0,2024-08-19 11:00:00
9853.29,9899.61,9840.89,9899.61,0,0,2024-08-19 12:00:00
9901.93,9926.69,9893.25,9901.38,0,0,2024-08-19 13:00:00
9900.82,9955.76,9898.2,9939.64,0,0,2024-08-19 14:00:00
9942.29,9980.16,9939.1,9945.79,0,0,2024-08-19 15:00:00
9945.39,9991.32,9944.75,9970.75,0,0,2024-08-19 16:00:00
9968.08,10060.45,9968.08,10054.2,0,0,2024-08-19 17:00:00
10038.19,10108.55,10011.19,10030.91,0,0,2024-08-20 10:00:00
10032.44,10089.29,10016.94,10062.94,0,0,2024-08-20 11:00:00
10064.85,10087.46,10039.31,10055.72,0,0,2024-08-20 12:00:00
10055.0,10076.78,10050.53,10066.94,0,0,2024-08-20 13:00:00
10066.58,10094.69,10006.38,10017.34,0,0,2024-08-20 14:00:00
10009.75,10020.5,9951.61,10001.25,0,0,2024-08-20 15:00:00
10000.25,10053.53,9967.59,9976.13,0,0,2024-08-20 16:00:00
9972.89,10019.81,9971.44,9982.28,0,0,2024-08-20 17:00:00
9966.57,10049.83,9952.35,10033.77,0,0,2024-08-21 10:00:00
10034.09,10061.4,10013.9,10061.4,0,0,2024-08-21 11:00:00
10059.74,10079.85,10036.51,10047.73,0,0,2024-08-21 12:00:00
10047.69,10057.27,10006.15,10010.13,0,0,2024-08-21 13:00:00
10010.11,10023.81,9975.55,10017.62,0,0,2024-08-21 14:00:00
10012.27,10025.44,9974.55,9999.47,0,0,2024-08-21 15:00:00
9995.49,9998.78,9923.1,9958.37,0,0,2024-08-21 16:00:00
9961.18,9967.5,9898.97,9904.79,0,0,2024-08-21 17:00:00
9979.48,10030.53,9967.71,9987.93,0,0,2024-08-22 10:00:00
9989.38,9995.69,9907.41,9926.54,0,0,2024-08-22 11:00:00
9926.64,9949.28,9912.97,9928.93,0,0,2024-08-22 12:00:00
9926.15,9939.29,9917.06,9919.96,0,0,2024-08-22 13:00:00
9917.91,9968.38,9912.53,9955.35,0,0,2024-08-22 14:00:00
9953.97,9973.4,9901.35,9903.13,0,0,2024-08-22 15:00:00
9901.69,9917.64,9869.68,9899.76,0,0,2024-08-22 16:00:00
9901.68,9944.2,9894.75,9921.4,0,0,2024-08-22 17:00:00
9927.42,9934.71,9838.55,9839.74,0,0,2024-08-23 10:00:00
9836.99,9844.66,9803.84,9827.25,0,0,2024-08-23 11:00:00
9828.46,9832.68,9785.92,9791.85,0,0,2024-08-23 12:00:00
9787.38,9804.59,9781.43,9799.81,0,0,2024-08-23 13:00:00
9800.93,9829.47,9763.75,9764.16,0,0,2024-08-23 14:00:00
9763.0,9779.11,9738.6,9747.64,0,0,2024-08-23 15:00:00
9746.94,9775.51,9738.01,9765.68,0,0,2024-08-23 16:00:00
9770.08,9845.28,9652.22,9668.1,0,0,2024-08-23 17:00:00
9739.8,9744.61,9639.48,9643.16,0,0,2024-08-26 10:00:00
9641.42,9646.16,9574.42,9618.59,0,0,2024-08-26 11:00:00
9619.62,9667.54,9612.91,9648.05,0,0,2024-08-26 12:00:00
9645.59,9658.56,9611.6,9637.58,0,0,2024-08-26 13:00:00
9636.18,9655.71,9616.25,9650.81,0,0,2024-08-26 14:00:00
9654.88,9690.05,9653.27,9683.34,0,0,2024-08-26 15:00:00
9682.26,9743.11,9676.08,9694.71,0,0,2024-08-26 16:00:00
9688.72,9694.34,9553.75,9565.76,0,0,2024-08-26 17:00:00
9561.73,9592.33,9524.44,9563.08,0,0,2024-08-27 10:00:00
9560.97,9607.56,9557.89,9592.12,0,0,2024-08-27 11:00:00
9592.41,9595.85,9570.64,9570.64,0,0,2024-08-27 12:00:00
9566.9,9618.6,9558.92,9608.8,0,0,2024-08-27 13:00:00
9609.07,9701.05,9609.07,9685.83,0,0,2024-08-27 14:00:00
9685.84,9732.67,9658.21,9663.95,0,0,2024-08-27 15:00:00
9666.8,9690.89,9634.77,9640.5,0,0,2024-08-27 16:00:00
9645.42,9748.75,9633.53,9748.75,0,0,2024-08-27 17:00:00
9757.77,9835.88,9749.92,9805.27,0,0,2024-08-28 10:00:00
9802.41,9803.34,9746.58,9757.2,0,0,2024-08-28 11:00:00
9754.65,9782.71,9737.35,9757.55,0,0,2024-08-28 12:00:00
9757.28,9777.4,9757.28,9760.48,0,0,2024-08-28 13:00:00
9758.1,9805.36,9758.1,9791.75,0,0,2024-08-28 14:00:00
9788.01,9792.01,9756.19,9759.05,0,0,2024-08-28 15:00:00
9757.64,9790.88,9744.08,9766.79,0,0,2024-08-28 16:00:00
9769.3,9784.62,9736.91,9757.16,0,0,2024-08-28 17:00:00
9762.37,9773.57,9730.39,9748.07,0,0,2024-08-29 10:00:00
9746.12,9760.08,9706.27,9711.57,0,0,2024-08-29 11:00:00
9708.33,9741.48,9706.6,9719.91,0,0,2024-08-29 12:00:00
9717.75,9747.79,9714.34,9738.2,0,0,2024-08-29 13:00:00
9739.57,9812.3,9739.49,9796.21,0,0,2024-08-29 14:00:00
9802.09,9863.48,9801.53,9861.53,0,0,2024-08-29 15:00:00
9862.1,9888.06,9856.57,9877.12,0,0,2024-08-29 16:00:00
9875.84,9878.8,9823.51,9833.22,0,0,2024-08-29 17:00:00
9879.82,9997.94,9879.82,9988.17,0,0,2024-09-02 10:00:00
9992.62,10053.33,9986.35,10048.28,0,0,2024-09-02 11:00:00
10049.75,10088.19,10046.14,10086.12,0,0,2024-09-02 12:00:00
10086.78,10091.43,10046.43,10057.74,0,0,2024-09-02 13:00:00
10057.21,10077.04,10047.23,10071.93,0,0,2024-09-02 14:00:00
10074.46,10079.37,10055.61,10078.32,0,0,2024-09-02 15:00:00
10077.17,10079.26,10041.14,10057.2,0,0,2024-09-02 16:00:00
10058.61,10115.76,10045.04,10110.18,0,0,2024-09-02 17:00:00
10130.47,10158.66,10084.15,10093.06,0,0,2024-09-03 10:00:00
10094.27,10124.94,10070.15,10083.44,0,0,2024-09-03 11:00:00
10084.43,10084.43,10056.16,10079.83,0,0,2024-09-03 12:00:00
10077.93,10079.33,10046.91,10074.58,0,0,2024-09-03 13:00:00
10075.65,10076.89,10034.38,10056.19,0,0,2024-09-03 14:00:00
10057.52,10091.26,10047.52,10060.31,0,0,2024-09-03 15:00:00
10058.29,10076.66,10012.98,10015.08,0,0,2024-09-03 16:00:00
10014.38,10049.96,9984.35,10021.8,0,0,2024-09-03 17:00:00
9929.83,9982.2,9908.86,9955.95,0,0,2024-09-04 10:00:00
9954.88,9987.26,9945.0,9952.67,0,0,2024-09-04 11:00:00
9952.86,9962.45,9939.39,9946.87,0,0,2024-09-04 12:00:00
9947.59,9965.4,9936.93,9940.62,0,0,2024-09-04 13:00:00
9940.96,9950.72,9896.28,9923.72,0,0,2024-09-04 14:00:00
9924.85,9925.98,9883.38,9902.26,0,0,2024-09-04 15:00:00
9901.08,9926.74,9883.95,9905.15,0,0,2024-09-04 16:00:00
9904.18,9984.93,9880.23,9984.93,0,0,2024-09-04 17:00:00
10030.51,10034.45,9926.02,9958.35,0,0,2024-09-05 10:00:00
9960.89,10002.45,9952.58,9989.48,0,0,2024-09-05 11:00:00
9986.78,9990.22,9955.98,9962.61,0,0,2024-09-05 12:00:00
9961.39,9979.84,9951.97,9965.07,0,0,2024-09-05 13:00:00
9963.34,9975.94,9937.16,9937.16,0,0,2024-09-05 14:00:00
9936.0,9967.93,9915.62,9938.44,0,0,2024-09-05 15:00:00
9937.13,9952.26,9929.13,9940.94,0,0,2024-09-05 16:00:00
9940.6,9974.69,9898.88,9936.76,0,0,2024-09-05 17:00:00
9936.2,9945.69,9879.69,9935.18,0,0,2024-09-06 10:00:00
9939.3,9964.28,9921.99,9954.23,0,0,2024-09-06 11:00:00
9952.55,9963.46,9929.09,9946.36,0,0,2024-09-06 12:00:00
9942.21,9959.27,9939.73,9945.03,0,0,2024-09-06 13:00:00
9943.76,9946.52,9918.52,9919.5,0,0,2024-09-06 14:00:00
9918.78,9977.96,9913.78,9945.45,0,0,2024-09-06 15:00:00
9946.31,9951.36,9879.9,9896.4,0,0,2024-09-06 16:00:00
9892.36,9902.48,9768.83,9771.16,0,0,2024-09-06 17:00:00
9795.24,9836.89,9752.12,9802.52,0,0,2024-09-09 10:00:00
9804.56,9805.38,9752.28,9778.25,0,0,2024-09-09 11:00:00
9778.72,9805.08,9772.36,9779.85,0,0,2024-09-09 12:00:00
9783.79,9810.99,9783.49,9792.06,0,0,2024-09-09 13:00:00
9791.92,9825.92,9777.42,9822.14,0,0,2024-09-09 14:00:00
9824.2,9825.38,9796.99,9797.37,0,0,2024-09-09 15:00:00
9800.35,9800.7,9753.88,9775.94,0,0,2024-09-09 16:00:00
9776.95,9795.4,9699.56,9699.56,0,0,2024-09-09 17:00:00
9737.17,9787.46,9715.32,9778.29,0,0,2024-09-10 10:00:00
9778.67,9783.15,9706.76,9716.04,0,0,2024-09-10 11:00:00
9714.04,9717.59,9686.52,9705.68,0,0,2024-09-10 12:00:00
9704.47,9707.86,9653.78,9656.54,0,0,2024-09-10 13:00:00
9656.86,9670.53,9636.74,9642.63,0,0,2024-09-10 14:00:00
9642.27,9672.34,9607.71,9661.63,0,0,2024-09-10 15:00:00
9664.13,9669.84,9588.15,9650.4,0,0,2024-09-10 16:00:00
9648.31,9703.74,9624.04,9624.04,0,0,2024-09-10 17:00:00
9610.01,9641.34,9575.65,9610.74,0,0,2024-09-11 10:00:00
9609.87,9630.35,9585.75,9587.51,0,0,2024-09-11 11:00:00
9580.67,9610.31,9577.38,9597.85,0,0,2024-09-11 12:00:00
9598.67,9602.4,9572.67,9588.61,0,0,2024-09-11 13:00:00
9586.47,9592.9,9551.57,9574.99,0,0,2024-09-11 14:00:00
9575.23,9592.57,9566.98,9585.86,0,0,2024-09-11 15:00:00
9586.21,9613.03,9441.7,9445.89,0,0,2024-09-11 16:00:00
9440.68,9473.36,9414.66,9419.66,0,0,2024-09-11 17:00:00
9532.38,9551.92,9448.82,9513.03,0,0,2024-09-12 10:00:00
9513.64,9535.05,9483.56,9493.17,0,0,2024-09-12 11:00:00
9493.06,9507.55,9478.89,9494.23,0,0,2024-09-12 12:00:00
9493.79,9499.62,9470.43,9482.78,0,0,2024-09-12 13:00:00
9484.09,9493.0,9445.62,9493.0,0,0,2024-09-12 14:00:00
9494.1,9557.36,9457.49,9465.81,0,0,2024-09-12 15:00:00
9466.56,9466.56,9274.55,9332.72,0,0,2024-09-12 16:00:00
9333.42,9521.04,9281.73,9521.04,0,0,2024-09-12 17:00:00
9537.2,9542.8,9457.11,9459.23,0,0,2024-09-13 10:00:00
9451.23,9482.61,9428.4,9479.87,0,0,2024-09-13 11:00:00
9481.88,9501.34,9467.7,9487.82,0,0,2024-09-13 12:00:00
9486.77,9529.19,9478.7,9499.15,0,0,2024-09-13 13:00:00
9493.91,9534.5,9480.85,9522.3,0,0,2024-09-13 14:00:00
9534.24,9592.58,9529.21,9535.06,0,0,2024-09-13 15:00:00
9531.26,9612.07,9526.22,9612.07,0,0,2024-09-13 16:00:00
9617.88,9685.49,9613.66,9685.49,0,0,2024-09-13 17:00:00
9686.89,9718.51,9650.78,9661.23,0,0,2024-09-16 10:00:00
9660.89,9685.78,9648.63,9679.64,0,0,2024-09-16 11:00:00
9675.87,9698.29,9660.52,9674.02,0,0,2024-09-16 12:00:00
9669.75,9684.51,9654.66,9664.8,0,0,2024-09-16 13:00:00
9662.65,9664.13,9620.03,9635.08,0,0,2024-09-16 14:00:00
9635.6,9644.88,9605.14,9609.65,0,0,2024-09-16 15:00:00
9609.12,9620.6,9568.27,9605.05,0,0,2024-09-16 16:00:00
9605.57,9636.65,9577.46,9577.46,0,0,2024-09-16 17:00:00
9611.59,9706.92,9611.59,9705.74,0,0,2024-09-17 10:00:00
9707.18,9754.42,9707.18,9728.22,0,0,2024-09-17 11:00:00
9729.8,9746.91,9720.96,9741.79,0,0,2024-09-17 12:00:00
9742.57,9763.64,9742.37,9759.33,0,0,2024-09-17 13:00:00
9758.29,9764.17,9725.2,9751.38,0,0,2024-09-17 14:00:00
9755.09,9779.71,9735.36,9751.1,0,0,2024-09-17 15:00:00
9753.34,9764.33,9732.83,9764.06,0,0,2024-09-17 16:00:00
9763.48,9786.13,9744.27,9758.14,0,0,2024-09-17 17:00:00
9753.17,9785.69,9740.63,9761.77,0,0,2024-09-18 10:00:00
9761.78,9786.29,9750.5,9765.42,0,0,2024-09-18 11:00:00
9765.94,9812.47,9763.48,9805.39,0,0,2024-09-18 12:00:00
9807.42,9807.42,9750.34,9750.34,0,0,2024-09-18 13:00:00
9749.99,9780.28,9748.97,9755.06,0,0,2024-09-18 14:00:00
9754.25,9768.75,9745.16,9752.79,0,0,2024-09-18 15:00:00
9753.1,9824.46,9737.08,9800.66,0,0,2024-09-18 16:00:00
9793.02,9803.59,9759.87,9774.49,0,0,2024-09-18 17:00:00
9872.85,9900.6,9852.2,9871.21,0,0,2024-09-19 10:00:00
9871.85,9888.8,9863.37,9887.91,0,0,2024-09-19 11:00:00
9888.49,9920.18,9878.14,9917.83,0,0,2024-09-19 12:00:00
9918.78,9941.95,9915.11,9919.69,0,0,2024-09-19 13:00:00
9920.47,9980.56,9897.36,9940.13,0,0,2024-09-19 14:00:00
9937.33,9964.23,9931.59,9945.37,0,0,2024-09-19 15:00:00
9945.48,9971.72,9940.97,9955.7,0,0,2024-09-19 16:00:00
9957.41,9975.61,9929.62,9975.61,0,0,2024-09-19 17:00:00
9985.03,10008.08,9947.75,9958.93,0,0,2024-09-20 10:00:00
9957.66,9987.74,9951.33,9964.19,0,0,2024-09-20 11:00:00
9963.67,9969.25,9954.32,9964.94,0,0,2024-09-20 12:00:00
9964.78,9977.45,9954.82,9955.33,0,0,2024-09-20 13:00:00
9955.48,9955.48,9910.7,9922.97,0,0,2024-09-20 14:00:00
9923.01,9938.86,9909.15,9922.51,0,0,2024-09-20 15:00:00
9921.93,9955.01,9889.34,9902.22,0,0,2024-09-20 16:00:00
9902.43,9937.42,9900.25,9900.25,0,0,2024-09-20 17:00:00
9959.21,9980.77,9892.57,9896.35,0,0,2024-09-23 10:00:00
9895.03,9927.9,9874.59,9917.85,0,0,2024-09-23 11:00:00
9917.51,9921.63,9886.91,9900.38,0,0,2024-09-23 12:00:00
9898.97,9908.25,9885.59,9904.96,0,0,2024-09-23 13:00:00
9906.23,9932.46,9900.44,9922.47,0,0,2024-09-23 14:00:00
9922.74,9930.56,9892.94,9918.75,0,0,2024-09-23 15:00:00
9917.33,9921.65,9876.14,9892.57,0,0,2024-09-23 16:00:00
9891.34,9913.91,9857.72,9887.75,0,0,2024-09-23 17:00:00
9911.41,9975.88,9883.35,9961.85,0,0,2024-09-24 10:00:00
9961.73,10041.56,9958.29,10023.74,0,0,2024-09-24 11:00:00
10025.0,10076.89,10024.98,10058.03,0,0,2024-09-24 12:00:00
10056.03,10108.15,10051.51,10095.22,0,0,2024-09-24 13:00:00
10093.63,10096.52,10064.76,10065.43,0,0,2024-09-24 14:00:00
10066.64,10085.67,10059.76,10067.74,0,0,2024-09-24 15:00:00
10068.2,10074.95,10041.34,10069.14,0,0,2024-09-24 16:00:00
10068.67,10072.84,10018.47,10029.73,0,0,2024-09-24 17:00:00
10033.67,10054.0,10003.6,10018.54,0,0,2024-09-25 10:00:00
10018.32,10060.39,10016.24,10046.41,0,0,2024-09-25 11:00:00
10046.02,10048.48,10032.93,10044.5,0,0,2024-09-25 12:00:00
10044.83,10046.65,10022.47,10040.21,0,0,2024-09-25 13:00:00
10042.1,10063.58,10025.53,10025.53,0,0,2024-09-25 14:00:00
10024.69,10024.69,9905.36,9905.36,0,0,2024-09-25 15:00:00
9897.82,9945.58,9897.37,9935.22,0,0,2024-09-25 16:00:00
9936.35,9942.1,9886.49,9891.0,0,0,2024-09-25 17:00:00
9953.28,9980.32,9924.57,9964.64,0,0,2024-09-26 10:00:00
9968.23,10029.56,9961.86,10021.97,0,0,2024-09-26 11:00:00
10027.18,10048.92,10013.74,10022.51,0,0,2024-09-26 12:00:00
10022.59,10041.2,9999.21,9999.21,0,0,2024-09-26 13:00:00
9998.27,10000.74,9955.69,9965.5,0,0,2024-09-26 14:00:00
9959.46,9965.26,9832.01,9868.46,0,0,2024-09-26 15:00:00
9866.17,9902.99,9864.41,9887.05,0,0,2024-09-26 16:00:00
9887.97,9890.48,9807.97,9829.19,0,0,2024-09-26 17:00:00
9814.69,9814.69,9728.75,9755.68,0,0,2024-09-27 10:00:00
9758.58,9784.76,9753.19,9778.6,0,0,2024-09-27 11:00:00
9779.22,9779.22,9744.16,9744.16,0,0,2024-09-27 12:00:00
9740.94,9757.77,9737.86,9742.03,0,0,2024-09-27 13:00:00
9742.93,9774.7,9730.76,9740.98,0,0,2024-09-27 14:00:00
9742.48,9755.36,9712.46,9731.53,0,0,2024-09-27 15:00:00
9735.62,9743.44,9701.45,9731.31,0,0,2024-09-27 16:00:00
9730.92,9794.22,9696.01,9777.46,0,0,2024-09-27 17:00:00
9747.67,9756.68,9677.33,9677.33,0,0,2024-09-30 10:00:00
9675.69,9703.61,9675.05,9684.08,0,0,2024-09-30 11:00:00
9684.74,9687.59,9664.55,9683.91,0,0,2024-09-30 12:00:00
9682.96,9692.56,9670.14,9676.53,0,0,2024-09-30 13:00:00
9676.03,9691.03,9656.33,9672.72,0,0,2024-09-30 14:00:00
9671.8,9689.18,9655.81,9678.54,0,0,2024-09-30 15:00:00
9678.06,9701.93,9658.6,9678.51,0,0,2024-09-30 16:00:00
9675.43,9689.09,9643.74,9665.78,0,0,2024-09-30 17:00:00
9673.56,9677.17,9584.06,9605.73,0,0,2024-10-01 10:00:00
9603.22,9621.09,9584.84,9597.27,0,0,2024-10-01 11:00:00
9596.83,9600.25,9529.49,9556.85,0,0,2024-10-01 12:00:00
9556.94,9568.08,9532.88,9560.71,0,0,2024-10-01 13:00:00
9557.94,9579.2,9546.78,9550.41,0,0,2024-10-01 14:00:00
9551.55,9597.17,9528.82,9595.01,0,0,2024-10-01 15:00:00
9604.83,9638.52,9326.48,9375.61,0,0,2024-10-01 16:00:00
9368.15,9395.48,9240.67,9351.22,0,0,2024-10-01 17:00:00
9320.46,9338.9,9226.74,9239.06,0,0,2024-10-02 10:00:00
9241.82,9254.61,9198.35,9254.61,0,0,2024-10-02 11:00:00
9253.68,9254.07,9200.17,9207.42,0,0,2024-10-02 12:00:00
9205.73,9230.59,9176.72,9183.81,0,0,2024-10-02 13:00:00
9184.57,9199.73,9157.62,9187.19,0,0,2024-10-02 14:00:00
9186.45,9232.46,9177.37,9209.35,0,0,2024-10-02 15:00:00
9216.27,9234.7,9110.7,9111.83,0,0,2024-10-02 16:00:00
9109.97,9142.82,9012.87,9012.87,0,0,2024-10-02 17:00:00
9026.49,9068.41,8958.74,9064.05,0,0,2024-10-03 10:00:00
9070.18,9101.82,9045.67,9053.52,0,0,2024-10-03 11:00:00
9053.96,9089.78,9053.09,9069.88,0,0,2024-10-03 12:00:00
9070.33,9089.51,9056.83,9082.25,0,0,2024-10-03 13:00:00
9083.6,9159.02,9077.89,9128.89,0,0,2024-10-03 14:00:00
9129.15,9137.44,9029.44,9036.35,0,0,2024-10-03 15:00:00
9033.36,9045.65,8927.85,8931.94,0,0,2024-10-03 16:00:00
8933.03,8973.47,8872.67,8898.23,0,0,2024-10-03 17:00:00
8953.2,8978.8,8914.06,8922.83,0,0,2024-10-04 10:00:00
8922.85,8970.01,8879.24,8889.27,0,0,2024-10-04 11:00:00
8882.65,8921.48,8873.42,8902.06,0,0,2024-10-04 12:00:00
8902.64,8918.75,8853.19,8863.16,0,0,2024-10-04 13:00:00
8864.53,8903.59,8850.42,8903.59,0,0,2024-10-04 14:00:00
8902.19,8988.4,8864.83,8961.06,0,0,2024-10-04 15:00:00
8972.37,8975.96,8927.88,8956.27,0,0,2024-10-04 16:00:00
8955.94,9109.34,8955.94,9109.34,0,0,2024-10-04 17:00:00
9155.77,9194.78,9107.1,9111.45,0,0,2024-10-07 10:00:00
9113.86,9141.5,9110.96,9119.98,0,0,2024-10-07 11:00:00
9117.84,9167.49,9102.98,9157.58,0,0,2024-10-07 12:00:00
9157.44,9173.16,9147.04,9158.18,0,0,2024-10-07 13:00:00
